id,activity_type,title,link,dt,description,source
4193,search,ウクライナ,https://www.youtube.com/results?search_query=%E3%82%A6%E3%82%AF%E3%83%A9%E3%82%A4%E3%83%8A,2022-07-18 14:13:21.772000+00:00,,search
4194,post-search-watch,美人すぎて周りから気を使われてきたタイプの人,https://www.youtube.com/watch?v=p7MER-CW3bk,2022-07-18 14:14,,watch
4195,watch,CLAP CLAP 三大アーハ（Ah-huh）確認用【NiziU】,https://www.youtube.com/watch?v=uvqrRKBiolI,2022-07-18 14:18,,watch
4196,watch,[NiziU LOG] #32 禁止語ゲーム,https://www.youtube.com/watch?v=zFxBgvCQYLk,2022-07-18 15:12,,watch
4197,watch,https://www.youtube.com/watch?v=BQHHtaQd23Q,https://www.youtube.com/watch?v=BQHHtaQd23Q,2022-07-18 15:16,,watch
4198,search,niziu songs,https://www.youtube.com/results?search_query=niziu+songs,2022-07-18 15:16:15.348000+00:00,,search
4199,watch,https://www.youtube.com/watch?v=KqZNKkVilMQ,https://www.youtube.com/watch?v=KqZNKkVilMQ,2022-07-19 00:55,,watch
4200,watch,https://www.youtube.com/watch?v=r_1k9Lvkcqc,https://www.youtube.com/watch?v=r_1k9Lvkcqc,2022-07-19 01:02,,watch
4201,watch,https://www.youtube.com/watch?v=YDNWM79UlfI,https://www.youtube.com/watch?v=YDNWM79UlfI,2022-07-19 01:21,,watch
4202,watch,https://www.youtube.com/watch?v=WCL7MVNwrm8,https://www.youtube.com/watch?v=WCL7MVNwrm8,2022-07-19 01:27,,watch
4203,watch,親族が語る山上容疑者　旧統一教会に「めちゃめちゃに」された人生とは　安倍元首相銃撃,https://www.youtube.com/watch?v=Z3w_f1NQJUc,2022-07-19 01:27,,watch
4204,watch,https://www.youtube.com/watch?v=0cUYUiO6QSA,https://www.youtube.com/watch?v=0cUYUiO6QSA,2022-07-19 01:33,,watch
4205,watch,トランプ氏「きょう何食べた？」,https://www.youtube.com/watch?v=nSTBeJc-Ag0,2022-07-19 01:34,,watch
4206,watch,安倍元首相事件翌日 こんなに辛そうな菅前総理は見たことがありません…… 訂正字幕安部→安倍です。失礼しました。,https://www.youtube.com/watch?v=F7km7dbTHmw,2022-07-19 01:35,,watch
4207,watch,【5万人調査】「貞操観念が飛んでるギャルの友達がいる人の話」集めてみたよ,https://www.youtube.com/watch?v=qhxXuVGs0mM,2022-07-19 01:35,,watch
4208,watch,https://www.youtube.com/watch?v=I3NfoYXGUxg,https://www.youtube.com/watch?v=I3NfoYXGUxg,2022-07-19 01:38,,watch
4209,watch,イケメンすぎて空気を読む必要がない人生を歩んできた人,https://www.youtube.com/watch?v=TSE7BwOdJLk,2022-07-19 01:40,,watch
4210,watch,Marshmello all Alone at Ultra Japan 2016,https://www.youtube.com/watch?v=dT7duVTy4vw,2022-07-19 01:40,,watch
4211,watch,【合同結婚式】「救われたという脳みそだった」元信者が明かす旧統一教会の実態 宗教をなぜタブー視？,https://www.youtube.com/watch?v=KuhnkvPR-ZQ,2022-07-19 01:45,,watch
4212,shorts,【堀江貴文】スパイはその辺にいる。【菅元総理】 #Shorts,https://www.youtube.com/watch?v=nao08D7Zlyo,2022-07-19 02:20,,watch
4213,watch,【5万人調査】「急にモテ期が来た人の話」集めてみたよ,https://www.youtube.com/watch?v=IVBz7cqMv3Y,2022-07-19 02:20,,watch
4214,watch,NiziU ニジュー CLAP CLAP DANCE CHALLENGE MAKO RIO MAYA,https://www.youtube.com/watch?v=fk0NkDvNNnA,2022-07-19 02:24,,watch
4215,watch,NiziUの運営さんへ アヤカの今後について大切なお願いがあります,https://www.youtube.com/watch?v=WiBsJqEzZ2o,2022-07-19 02:28,,watch
4216,search,niziu　かわ,https://www.youtube.com/results?search_query=niziu%E3%80%80%E3%81%8B%E3%82%8F,2022-07-19 02:30:31.876000+00:00,,search
4217,post-search-watch,【NiziU】東京ドームに舞い降りた天使 【AYAKA】,https://www.youtube.com/watch?v=RUjqBmDO8AM,2022-07-19 02:31,,watch
4218,watch,【NiziU ✕ NMIXX】練習生時代の伝説のステージをご覧あれ!!  /Dumb Blonde - Avril Lavigne  【RIMA MIIHI KYUJIN JIWOO】,https://www.youtube.com/watch?v=xIKOLvD2zts,2022-07-19 02:32,,watch
4219,watch,【NiziU】神戸公演延期についての自分の気持ちをお話します【Light it Up】,https://www.youtube.com/watch?v=ZOXJgo0h0p8,2022-07-19 02:33,,watch
4220,search,NiziU ✕ NMIXX,https://www.youtube.com/results?search_query=NiziU+%E2%9C%95+NMIXX,2022-07-19 02:33:13.731000+00:00,,search
4221,post-search-watch,安倍総理🔴【講演】想定外のハプニング！安倍首相のスピーチで会場中が大爆笑ｗｗ2018年1月5日-侍News,https://www.youtube.com/watch?v=VIh2fZOdpAw,2022-07-19 02:34,,watch
4222,watch,https://www.youtube.com/watch?v=bI1cxNXPQ4w,https://www.youtube.com/watch?v=bI1cxNXPQ4w,2022-07-19 02:35,,watch
4223,watch,XGさんたちの本当の実力が見えてしまうMASCARA Practice動画をリアクション！,https://www.youtube.com/watch?v=hX0queJma0Q,2022-07-19 02:36,,watch
4224,watch,XG - MASCARA (Dance Practice Moving ver. ),https://www.youtube.com/watch?v=3eI0raIurRQ,2022-07-19 02:40,,watch
4225,search,xg,https://www.youtube.com/results?search_query=xg,2022-07-19 02:40:17.966000+00:00,,search
4226,post-search-watch,https://www.youtube.com/watch?v=4rPQFgCBeHc,https://www.youtube.com/watch?v=4rPQFgCBeHc,2022-07-19 02:43,,watch
4227,shorts,安倍元首相名シーン集 #shorts #安倍晋三,https://www.youtube.com/watch?v=z7c0yYhK4qA,2022-07-19 02:45,,watch
4228,watch,中国報道官「飲んだ後で言ってほしい」麻生財務相が反論…“処理水”発言で（2021年4月16日放送「news every.」より）,https://www.youtube.com/watch?v=tZ8JcOivS_w,2022-07-19 02:45,,watch
4229,watch,［和訳］MASCARA - XG,https://www.youtube.com/watch?v=h4SUXaQzqxg,2022-07-19 02:48,,watch
4230,shorts,絶対音感の持ち主にはこう聞こえる！　#shorts,https://www.youtube.com/watch?v=VNKoErouhi4,2022-07-19 02:53,,watch
4231,watch,[쇼챔직캠 4K] XG HARVEY - MASCARA (엑스지 하비 - 마스카라) | Show Champion | EP.441,https://www.youtube.com/watch?v=ppHoIDmIUjg,2022-07-19 02:59,,watch
4232,watch,[MPD직캠] XG 히나타 직캠 4K 'MASCARA' (XG HINATA FanCam) | @MCOUNTDOWN_2022.7.7,https://www.youtube.com/watch?v=rI6K8CJaDuI,2022-07-19 03:03,,watch
4233,search,xg hinata,https://www.youtube.com/results?search_query=xg+hinata,2022-07-19 03:03:21.631000+00:00,,search
4234,post-search-watch,https://www.youtube.com/watch?v=yxSAOiUVKOY,https://www.youtube.com/watch?v=yxSAOiUVKOY,2022-07-19 03:08,,watch
4235,watch,【プチプラ】プロに聞いた韓国アイドルアイメイク徹底解説,https://www.youtube.com/watch?v=CiUvCxod0Uo,2022-07-19 03:09,,watch
4236,search,xg ,https://www.youtube.com/results?search_query=xg+,2022-07-19 03:10:00.017000+00:00,,search
4237,post-search-watch,[쇼챔직캠 4K] XG JURIA - MASCARA (엑스지 쥬리아 - 마스카라) | Show Champion | EP.441,https://www.youtube.com/watch?v=k1QGxYYFd-s,2022-07-19 03:12,,watch
4238,watch,カリスマ集団XG、しゃべったらひたすら可愛いの沼！！,https://www.youtube.com/watch?v=fJXcl2I1ZrY,2022-07-19 03:17,,watch
4239,search,xg　喋ってる,https://www.youtube.com/results?search_query=xg%E3%80%80%E5%96%8B%E3%81%A3%E3%81%A6%E3%82%8B,2022-07-19 03:17:15.297000+00:00,,search
4240,post-search-watch,XG - Tippy Toes MV | Behind The Scenes,https://www.youtube.com/watch?v=7Ko2zdTRlQ0,2022-07-19 03:18,,watch
4241,watch,QUEEN HARVEY!!! 👸✨🖤 #Short,https://www.youtube.com/watch?v=rL74odKFiIg,2022-07-19 03:24,,watch
4242,watch,【27万人調査】「クラミジアにかかった時ってどんな感覚？」集めてみたよ,https://www.youtube.com/watch?v=QqPmjZUrQSI,2022-07-19 03:25,,watch
4243,watch,https://www.youtube.com/watch?v=bDP0o5vMUxg,https://www.youtube.com/watch?v=bDP0o5vMUxg,2022-07-19 03:31,,watch
4244,watch,XG - Tippy Toes (Ta ta ta ta ta ta ta ta ta by HARVEY) #Short,https://www.youtube.com/watch?v=DdCl3vi7RuM,2022-07-19 03:32,,watch
4245,watch,HAPPY HINATA DAY! 🎂🎉,https://www.youtube.com/watch?v=0-Xo6NGuAZI,2022-07-19 03:33,,watch
4246,search,xg ハーヴィー ,https://www.youtube.com/results?search_query=xg+%E3%83%8F%E3%83%BC%E3%83%B4%E3%82%A3%E3%83%BC+,2022-07-19 03:33:43.470000+00:00,,search
4247,post-search-watch,[ENG/KOR]間違いなくトップレベル。エグすぎて怖い。XG ’ MASCARA ’ 【歌声分析】【リアクション】,https://www.youtube.com/watch?v=HRFBdOg93yQ,2022-07-19 03:34,,watch
4248,watch,TWICE 「Celebrate」 Music Video,https://www.youtube.com/watch?v=fMIn43MiwG8,2022-07-19 03:47,,watch
4249,watch,こんなはずじゃなかった！😭😭 TWICE ' Celebrate '  MV【歌声分析】【リアクション】,https://www.youtube.com/watch?v=NEjQOJdC4xw,2022-07-19 03:47,,watch
4250,search,celebrate twice,https://www.youtube.com/results?search_query=celebrate+twice,2022-07-19 03:47:29.455000+00:00,,search
4251,post-search-watch,https://www.youtube.com/watch?v=7zXMt93YxQI,https://www.youtube.com/watch?v=7zXMt93YxQI,2022-07-19 03:51,,watch
4252,watch,【政教分離】ひろゆき「国会議員で統一教会はマズいでしょ」なぜ反ワク主張を？参政党に聞く【後編】,https://www.youtube.com/watch?v=F1cqI6r-Aug,2022-07-19 03:55,,watch
4253,watch,NiziU 「CLAP CLAP」 Dance Performance Video,https://www.youtube.com/watch?v=_XfgIjbjpnA,2022-07-20 11:26,,watch
4254,shorts,【ホリエモン大絶賛】小学生起業家の神プレゼン  #shorts,https://www.youtube.com/watch?v=eu-ghQQF2YU,2022-07-20 11:31,,watch
4255,watch,【恋愛心理学49選】好きな人を99%惚れさせる恋愛テクニック完全版,https://www.youtube.com/watch?v=uKhGWcEe6tc,2022-07-20 14:02,,watch
4256,watch,ARATA - 'SUTEKI' Official Music Video,https://www.youtube.com/watch?v=iijEgBUfcTQ,2022-07-20 14:04,,watch
4257,watch,NiziU 【 Short Trip 】パート分け フルサイズ,https://www.youtube.com/watch?v=ULY2z8tvpXc,2022-07-20 14:06,,watch
4258,watch,【5万人調査】「本当にエロい男の特徴8選」聞いてみたよ,https://www.youtube.com/watch?v=sl2QrI7foUY,2022-07-20 14:44,,watch
4259,watch,NiziU「CLAP CLAP」M/V Making Part2,https://www.youtube.com/watch?v=77_O3VtcY9A,2022-07-20 14:45,,watch
4260,watch,NiziU『CLAP CLAP』 Release Comment,https://www.youtube.com/watch?v=18cyynJAb74,2022-07-20 14:45,,watch
4261,watch,XG - MASCARA MV | Behind The Scenes,https://www.youtube.com/watch?v=OdgvBBtZVDM,2022-07-20 14:49,,watch
4262,search,xg,https://www.youtube.com/results?search_query=xg,2022-07-20 14:49:36.390000+00:00,,search
4263,watch,【6万人調査】「本当にロウソクを身体に垂らしてもらってる人の話」集めてみたよ,https://www.youtube.com/watch?v=79-V8jy4kSY,2022-07-20 14:57,,watch
4264,shorts,Twitterで6万リツイートされた文章を書いてみた #Shorts,https://www.youtube.com/watch?v=IMpcNTKWIgw,2022-07-20 14:58,,watch
4265,watch,MASCARA CHALLENGE WITH #H1KEY ✨💜 #Short,https://www.youtube.com/watch?v=Z_Sr-gEClNg,2022-07-20 14:58,,watch
4266,watch,【バチェロレッテ2】ラスト３人になったけど...！,https://www.youtube.com/watch?v=2-DEweSqzys,2022-07-20 15:31,,watch
4267,search,バチェロレッテ,https://www.youtube.com/results?search_query=%E3%83%90%E3%83%81%E3%82%A7%E3%83%AD%E3%83%AC%E3%83%83%E3%83%86,2022-07-20 15:31:49.360000+00:00,,search
4268,post-search-watch,"【バチェロレッテ２】男性参加メンバーの動画を諒子と一緒に観て""推しメン""を選ぶ！！",https://www.youtube.com/watch?v=8MkXszuWBkk,2022-07-20 15:33,,watch
4269,watch,【バチェロレッテ】横文字を使いすぎてイジられる福田萌子【バチェラー】,https://www.youtube.com/watch?v=Tg8nf5qMECY,2022-07-20 15:34,,watch
4270,watch,【バチェロレッテ】福田萌子の衝撃的な初登場シーンにツッコミまくる,https://www.youtube.com/watch?v=_6Bg_xJ60V8,2022-07-21 15:57,,watch
4271,watch,【バチェロレッテ2-4話】尾﨑美紀と男性9名にツッコミまくる生配信『バチェロレッテ・ジャパン』シーズン2｜Amazonプライムビデオ,https://www.youtube.com/watch?v=RKM6Siuguj0,2022-07-21 15:57,,watch
4272,watch,【ヤバチェラー】バレンタインにチョコパン売ってボロ儲けしたい休井美郷【バチェラー4】,https://www.youtube.com/watch?v=IR1VEEj6wik,2022-07-21 16:03,,watch
4273,watch,【ヤバチェラー】コウコウとの写真を燃やしてパンを作ろうとする休井美郷【バチェラー4】,https://www.youtube.com/watch?v=YGirIj3pIMU,2022-07-21 16:04,,watch
4274,watch,【バチェラー3】友永真也の乳首を舐めようとする加賀美碧&爆笑シーン集【しんめぐの日常】【岩間恵/坂東工/金子実加/中川友里/高田汐美/古澤未来/城田夏奈】,https://www.youtube.com/watch?v=SFEL1LIPclg,2022-07-21 16:05,,watch
4275,watch,【バチェロレッテ】日本一のキモさでツバを出して笑う谷口達郎【福田萌子】【バチェラー】,https://www.youtube.com/watch?v=F-YCBeal9Ok,2022-07-21 16:09,,watch
4276,watch,【バチェロレッテ】福田萌子を狙うクセが強い男達【バチェラー】(牧野龍介/五島幸夫/瀬戸口弘樹/榿澤涼太),https://www.youtube.com/watch?v=VGujB0AOQKM,2022-07-21 16:12,,watch
4277,watch,【バチェロレッテ】若尾綾香が好きすぎて初回脱落した鈴木祥友【福田萌子】【バチェラー】,https://www.youtube.com/watch?v=FzXiBesPQYg,2022-07-21 16:14,,watch
4278,watch,【バチェロレッテ】福田萌子を金づるとして見る激ヤバイカれキックボクサー芹澤東洋【バチェラー】,https://www.youtube.com/watch?v=1Jtp9IzeaxY,2022-07-21 16:20,,watch
4279,watch,【バチェロレッテ】設定がゴチャついてるシンガーソングライター林完伍【福田萌子】【バチェラー】,https://www.youtube.com/watch?v=v1kGWMJEwZs,2022-07-21 16:23,,watch
4280,watch,【毎日5分】 朝ヨガはメリットだらけ☆ 朝の5分で1日が決まる！ #369,https://www.youtube.com/watch?v=GuxDXXYUjn0,2022-07-21 23:45,,watch
4281,watch,マニキュアで簡単にできるニュアンスマーブル【セルフネイル】,https://www.youtube.com/watch?v=2nGbAfk7x68,2022-07-22 13:20,,watch
4282,watch,くすみブルーでマーブルネイル【混色／空ネイル】,https://www.youtube.com/watch?v=fWv42DDXzIQ,2022-07-22 13:20,,watch
4283,search,マーブルネイル,https://www.youtube.com/results?search_query=%E3%83%9E%E3%83%BC%E3%83%96%E3%83%AB%E3%83%8D%E3%82%A4%E3%83%AB,2022-07-22 13:20:05.997000+00:00,,search
4284,post-search-watch,【詳しく解説】初心者でも真似しやすい！ニュアンスマーブル💅,https://www.youtube.com/watch?v=RMvvPRzKuHU,2022-07-22 13:21,,watch
4285,watch,Mo'Green   Odoyewu Official Video Edited By Step Up Grafixx,https://www.youtube.com/watch?v=RbtW2_dYGj0,2022-07-22 13:55,,watch
4286,watch,Ohis Online English Tutor,https://www.youtube.com/watch?v=ix7ULC0qjN8,2022-07-22 14:00,,watch
4287,watch,FORALL - Device,https://www.youtube.com/watch?v=FvaxndGI7EU,2022-07-24 04:37,,watch
4288,search,dj electro,https://www.youtube.com/results?search_query=dj+electro,2022-07-24 04:41:27.139000+00:00,,search
4289,post-search-watch,"MIX TECH HOUSE 2020 #8 (Camelphat, Torren Foot, Cardi B, Pax, Muus, Kevin McKay...)",https://www.youtube.com/watch?v=RN7mbUBzUJw,2022-07-24 04:42,,watch
4290,watch,"1.5 Hours of EDM Workout Motivation Mix 🔥 1.5 Hours of Best Music for Gym, Fitness, Running",https://www.youtube.com/watch?v=Ncu0A9dtieU,2022-07-24 04:42,,watch
4291,search,edm workout,https://www.youtube.com/results?search_query=edm+workout,2022-07-24 04:42:02.352000+00:00,,search
4292,search,electro mix,https://www.youtube.com/results?search_query=electro+mix,2022-07-24 04:42:48.086000+00:00,,search
4293,post-search-watch,NEW Electro House Music Mix 2022 | DANCE PARTY CLUB MIX #33 Dj Drop G,https://www.youtube.com/watch?v=D2WHIMlPAKc,2022-07-24 04:43,,watch
4294,search,electro mix,https://www.youtube.com/results?search_query=electro+mix,2022-07-24 05:46:05.116000+00:00,,search
4295,watch,"Electro Pop Party, Pt. 1",https://www.youtube.com/watch?v=Ae8sNc0s-8A,2022-07-24 05:58,,watch
4296,watch,Electro Mix #1 || Alexander Flow DJ,https://www.youtube.com/watch?v=a9PuoJLGMM4,2022-07-24 06:11,,watch
4297,watch,Electro Mix #3 || Alexander Flow DJ,https://www.youtube.com/watch?v=aOKw1vdLDqo,2022-07-24 06:37,,watch
4298,watch,Electro Mix #2 || Alexander Flow DJ,https://www.youtube.com/watch?v=rUvTXf00FUs,2022-07-24 06:47,,watch
4299,watch,Electro Mix #1,https://www.youtube.com/watch?v=KtWRcqokwik,2022-07-24 06:57,,watch
4300,watch,Electro Mix #3 || Alexander Flow DJ,https://www.youtube.com/watch?v=aOKw1vdLDqo,2022-07-25 03:08,,watch
4301,watch,Electro Mix #1,https://www.youtube.com/watch?v=KtWRcqokwik,2022-07-25 03:08,,watch
4302,search,electro mix,https://www.youtube.com/results?search_query=electro+mix,2022-07-25 03:08:45.021000+00:00,,search
4303,watch,【“統一教会”と政治】「安倍派」下村議員・稲田議員・井上議員は…,https://www.youtube.com/watch?v=Y5ZDqG9mWGs,2022-07-25 11:38,,watch
4304,search,報道1930,https://www.youtube.com/results?search_query=%E5%A0%B1%E9%81%931930,2022-07-25 11:39:56.530000+00:00,,search
4305,post-search-watch,「経営者はSDGsではなく社員の給料を上げろ」楠木建が振り返る“レジェンド経営者の肉声”,https://www.youtube.com/watch?v=1FDMGT7-S4I,2022-07-25 11:41,,watch
4306,watch,【落合陽一】なぜ進まない？DXの「本質」を考える。,https://www.youtube.com/watch?v=BMha8SZhMWY,2022-07-25 11:42,,watch
4307,watch,インディア・スタック連携で目指す 日本インドデジタル革命,https://www.youtube.com/watch?v=76-8dAQgUHo,2022-07-25 12:06,,watch
4308,search,インディアスタック,https://www.youtube.com/results?search_query=%E3%82%A4%E3%83%B3%E3%83%87%E3%82%A3%E3%82%A2%E3%82%B9%E3%82%BF%E3%83%83%E3%82%AF,2022-07-25 12:11:34.060000+00:00,,search
4309,watch,海外経験が無いのに英語がペラペラな人は誰？帰国子女人狼！,https://www.youtube.com/watch?v=IXSq43VmF1k,2022-07-26 06:57,,watch
4310,watch,【マジ】この中に、結婚する人がいます【ご報告人狼】,https://www.youtube.com/watch?v=gCh66BbuNdI,2022-07-26 07:26,,watch
